0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974276e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810167e-09,1.724857e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974277e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810167e-09,1.724884e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974276e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810167e-09,1.724864e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000001e-18 1.000001e-18 -2.000002e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974277e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810167e-09,1.724878e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000004e-18 1.000004e-18 -2.000008e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974277e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810165e-09,1.724871e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000024e-18 1.000024e-18 -2.000048e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974277e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810156e-09,1.724844e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000144e-18 1.000144e-18 -2.000287e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.974276e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810099e-09,1.724837e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000862e-18 1.000862e-18 -2.001723e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.976867e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.810981e-09,1.726118e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.005185e-18 1.005185e-18 -2.010371e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-5.995016e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.817493e-09,1.735367e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.030090e-18 1.030090e-18 -2.060180e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-6.093529e-14,1.000000e+00,0.000000e+00) (0.000000e+00,-2.852134e-09,1.785586e-15,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
