0.000000e+00 9.999999e-19 9.999999e-19 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262274e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826702e-09,4.246680e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 9.999999e-19 9.999999e-19 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262274e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826702e-09,4.246557e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262274e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826702e-09,4.246617e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000001e-18 1.000001e-18 -2.000001e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262274e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826702e-09,4.246551e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000004e-18 1.000004e-18 -2.000008e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262273e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826699e-09,4.246524e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000024e-18 1.000024e-18 -2.000048e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262269e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826685e-09,4.246550e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000145e-18 1.000145e-18 -2.000290e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.262243e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.826599e-09,4.246270e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000870e-18 1.000870e-18 -2.001740e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.263385e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.827307e-09,4.250238e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.005237e-18 1.005237e-18 -2.010475e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.269585e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.830932e-09,4.268281e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.029982e-18 1.029982e-18 -2.059964e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.307127e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.853750e-09,4.393412e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.062292e-18 1.062292e-18 -2.124583e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.354795e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.882292e-09,4.554460e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.097970e-18 1.097970e-18 -2.195941e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.407672e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.914050e-09,4.734480e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.135770e-18 1.135770e-18 -2.271540e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.462138e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.946275e-09,4.922115e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.175233e-18 1.175233e-18 -2.350466e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.518947e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.979892e-09,5.124702e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.216197e-18 1.216197e-18 -2.432394e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.577492e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.014418e-09,5.334879e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.258620e-18 1.258620e-18 -2.517241e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.637136e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.049293e-09,5.552529e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.302513e-18 1.302513e-18 -2.605025e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.697883e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.084529e-09,5.777688e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.347906e-18 1.347906e-18 -2.695812e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.537243e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.120698e-09,3.578278e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.394844e-18 1.394844e-18 -2.789687e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.596423e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.157202e-09,3.578129e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.443374e-18 1.443374e-18 -2.886748e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.656727e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.194024e-09,3.577593e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.493549e-18 1.493549e-18 -2.987098e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.719451e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.232294e-09,3.578226e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.545423e-18 1.545423e-18 -3.090846e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.782641e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.270268e-09,3.577604e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.599053e-18 1.599053e-18 -3.198105e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.848241e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.309637e-09,3.578021e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.654497e-18 1.654497e-18 -3.308993e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.914946e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.349241e-09,3.577897e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.711816e-18 1.711816e-18 -3.423631e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-3.983402e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.389624e-09,3.577941e-08,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
