1.000002000003940 999999.998585790628567 0.500000000000000 0.000000000003983 1.000002000003940 -0.001414209335682 -0.000000000000000 0.000000000003983 4.890519901799914
5.890531682862961 999999.991669571725652 0.500000000000000 0.000000000023459 1.000002000003954 -0.001414209340572 -0.000000000000000 0.000000000003983 30.321653086497285
31.321715729928187 999999.955704625346698 0.500000000000000 0.000000000124740 1.000002000004026 -0.001414209366003 -0.000000000000000 0.000000000003983 174.675939956369859
175.676291308985299 999999.751557430368848 0.500000000000000 0.000000000699638 1.000002000004435 -0.001414209510356 -0.000000000000000 0.000000000003983 965.352893195089791
966.354825906003043 999998.633374250843190 0.500000000000000 0.000000003848552 1.000002000006671 -0.001414210301024 -0.000000000000000 0.000000000003983 5709.414612627409952
5710.426033525240200 999991.924262045533396 0.500000000000000 0.000000022742185 1.000002000020089 -0.001414215045074 -0.000000000000000 0.000000000003983 34173.784929221335915
34174.853280577517580 999951.669116172473878 0.499999999999997 0.000000136109309 1.000002000100604 -0.001414243510710 -0.000000000000000 0.000000000003983 204960.006828784884419
204961.416811029805103 999710.121222581015900 0.499999999999875 0.000000816503783 1.000002000583865 -0.001414414352666 -0.000000000000000 0.000000000003985 1229677.338226166088134
1229680.799729237332940 998260.220492206863128 0.499999999995488 0.000004905787083 1.000002003489574 -0.001415441141063 -0.000000000000000 0.000000000003996 6911777.890165911987424
6911792.781867505982518 990201.254719971562736 0.499999999855107 0.000027798662648 1.000002019795438 -0.001421189370254 -0.000000000000000 0.000000000004062 14030144.472991608083248
14030173.816415201872587 980058.691049806773663 0.499999999390584 0.000057010710666 1.000002040698211 -0.001428524295378 -0.000000000000000 0.000000000004146 21522772.304153859615326
21522817.022031594067812 969325.852060646400787 0.499999998534082 0.000088420783458 1.000002063293843 -0.001436411126919 -0.000000000000000 0.000000000004239 29072438.697504904121161
29072499.080520153045654 958450.868222729652189 0.499999997264630 0.000120783469071 1.000002086704884 -0.001444537151200 -0.000000000000000 0.000000000004335 36562393.628725744783878
36562469.730122260749340 947600.584009398124181 0.499999995574808 0.000153626285243 1.000002110598272 -0.001452783731439 -0.000000000000000 0.000000000004435 43948330.616476669907570
43948422.395721301436424 936839.807694715796970 0.499999993460129 0.000186760087265 1.000002134841183 -0.001461103374800 -0.000000000000000 0.000000000004538 51214059.515094690024853
