0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294101e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.856708e-09,4.376905e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294101e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.856708e-09,4.377028e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000000e-18 1.000000e-18 -2.000000e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294101e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.856708e-09,4.377089e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000001e-18 1.000001e-18 -2.000002e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294101e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.856708e-09,4.376961e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000005e-18 1.000005e-18 -2.000009e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294100e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.856705e-09,4.376991e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000028e-18 1.000028e-18 -2.000055e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294744e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.857301e-09,4.379694e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000165e-18 1.000165e-18 -2.000331e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.294714e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.857202e-09,4.379440e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.000993e-18 1.000993e-18 -2.001986e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.295834e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.857833e-09,4.383185e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.005980e-18 1.005980e-18 -2.011959e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.303849e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.862828e-09,4.408191e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.031365e-18 1.031365e-18 -2.062731e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.341904e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.885677e-09,4.536546e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.064093e-18 1.064093e-18 -2.128186e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.391436e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.915593e-09,4.707368e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.100097e-18 1.100097e-18 -2.200194e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.444898e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.947562e-09,4.891931e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.138176e-18 1.138176e-18 -2.276353e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.501259e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-1.981224e-09,5.090422e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
0.000000e+00 1.177900e-18 1.177900e-18 -2.355800e-18 (1.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00) (0.000000e+00,-2.559320e-12,1.000000e+00,0.000000e+00) (0.000000e+00,-2.015681e-09,5.301476e-14,1.000000e+00) (0.000000e+00,1.000000e+00,0.000000e+00,0.000000e+00)
